v0,v1,v2,v3
1.548284,-0.000052,1.547930,-0.000063
1.547519,-0.000059,1.546925,-0.000063
1.543881,-0.000057,1.543285,-0.000052
1.543739,-0.000070,1.543198,-0.000047
1.545271,-0.000080,1.544747,-0.000035
1.543789,-0.000052,1.543237,-0.000060
1.546367,-0.000049,1.545955,-0.000072
1.548698,-0.000049,1.548186,-0.000058
1.543414,-0.000054,1.542735,-0.000061
1.542585,-0.000074,1.542089,-0.000060
1.545941,-0.000056,1.545447,-0.000050
1.544569,-0.000053,1.543949,-0.000053
1.542284,-0.000071,1.541788,-0.000073
1.548626,-0.000060,1.548277,-0.000060
1.549344,-0.000062,1.548750,-0.000038
1.542734,-0.000062,1.542050,-0.000065
1.542553,-0.000065,1.542058,-0.000068
1.545468,-0.000069,1.544983,-0.000049
1.543106,-0.000053,1.542504,-0.000054
1.544524,-0.000065,1.544137,-0.000042
1.550020,-0.000069,1.549562,-0.000057
1.544924,-0.000071,1.544214,-0.000043
1.542353,-0.000065,1.541855,-0.000052
1.546108,-0.000050,1.545657,-0.000075
1.545569,-0.000073,1.544939,-0.000045
1.543186,-0.000069,1.542636,-0.000060
1.547641,-0.000063,1.547262,-0.000062
1.548830,-0.000064,1.548241,-0.000061
1.542666,-0.000045,1.542041,-0.000049
1.541495,-0.000056,1.541007,-0.000052
1.544819,-0.000062,1.544391,-0.000079
1.546884,-0.000054,1.546387,-0.000059
1.547525,-0.000063,1.547034,-0.000056
1.548374,-0.000063,1.547867,-0.000050
1.544422,-0.000065,1.543771,-0.000051
1.541448,-0.000074,1.540913,-0.000062
1.543367,-0.000062,1.542915,-0.000061
1.546608,-0.000055,1.546163,-0.000058
1.547402,-0.000047,1.546857,-0.000044
1.546211,-0.000063,1.545667,-0.000063
1.546074,-0.000051,1.545555,-0.000065
1.545013,-0.000052,1.544401,-0.000038
1.542477,-0.000080,1.541874,-0.000049
1.542878,-0.000057,1.542428,-0.000067
1.547455,-0.000070,1.547060,-0.000037
1.547586,-0.000049,1.547009,-0.000043
1.544387,-0.000059,1.543796,-0.000069
1.545072,-0.000081,1.544599,-0.000045
1.545912,-0.000046,1.545365,-0.000061
1.543011,-0.000062,1.542427,-0.000061
1.545369,-0.000061,1.544969,-0.000048
1.549005,-0.000060,1.548504,-0.000062
1.544501,-0.000056,1.543819,-0.000052
1.542515,-0.000069,1.542020,-0.000052
1.546262,-0.000079,1.545816,-0.000058
1.543459,-0.000041,1.542806,-0.000051
1.541333,-0.000068,1.540829,-0.000060
1.548967,-0.000081,1.548627,-0.000049
1.549359,-0.000058,1.548751,-0.000048
1.543461,-0.000060,1.542773,-0.000057
1.543894,-0.000065,1.543378,-0.000052
1.545520,-0.000052,1.544980,-0.000053
1.542671,-0.000048,1.542064,-0.000068
1.545120,-0.000067,1.544728,-0.000060
1.550050,-0.000067,1.549610,-0.000037
1.545335,-0.000060,1.544666,-0.000063
1.541646,-0.000070,1.541123,-0.000044
1.544855,-0.000079,1.544408,-0.000046
1.544811,-0.000057,1.544210,-0.000060
1.543554,-0.000059,1.543048,-0.000048
1.547627,-0.000066,1.547221,-0.000061
1.547385,-0.000062,1.546790,-0.000063
1.543698,-0.000061,1.543077,-0.000061
1.543768,-0.000053,1.543259,-0.000044
1.545920,-0.000061,1.545470,-0.000044
1.547482,-0.000056,1.547002,-0.000041
1.546334,-0.000058,1.545742,-0.000059
1.545234,-0.000078,1.544679,-0.000068
1.544733,-0.000061,1.544203,-0.000055
1.542322,-0.000068,1.541704,-0.000064
1.542780,-0.000075,1.542312,-0.000061
1.546500,-0.000064,1.546057,-0.000048
1.547062,-0.000068,1.546482,-0.000046
1.545237,-0.000052,1.544660,-0.000060
1.545456,-0.000063,1.544913,-0.000065
1.545873,-0.000068,1.545318,-0.000059
1.543430,-0.000063,1.542835,-0.000045
1.544348,-0.000071,1.543911,-0.000065
1.548551,-0.000065,1.548126,-0.000073
1.546884,-0.000067,1.546210,-0.000053
1.542544,-0.000067,1.541980,-0.000049
1.545775,-0.000059,1.545379,-0.000041
1.545941,-0.000047,1.545313,-0.000052
1.541620,-0.000042,1.541019,-0.000058
1.545341,-0.000061,1.544916,-0.000061
1.548530,-0.000051,1.548007,-0.000062
1.543864,-0.000051,1.543240,-0.000041
1.542795,-0.000085,1.542315,-0.000061
1.546610,-0.000067,1.546167,-0.000081
1.543877,-0.000048,1.543283,-0.000063
1.544397,-0.000070,1.543930,-0.000065
1.550206,-0.000069,1.549788,-0.000046
1.547992,-0.000048,1.547318,-0.000049
1.540887,-0.000069,1.540227,-0.000054
1.542906,-0.000074,1.542537,-0.000046
1.545859,-0.000067,1.545338,-0.000069
1.542566,-0.000073,1.541990,-0.000052
1.545993,-0.000067,1.545604,-0.000055
1.548885,-0.000058,1.548398,-0.000045
1.545050,-0.000042,1.544429,-0.000045
1.542886,-0.000079,1.542344,-0.000066
1.545743,-0.000086,1.545297,-0.000051
1.545309,-0.000071,1.544765,-0.000059
1.545481,-0.000070,1.545034,-0.000074
1.547870,-0.000057,1.547398,-0.000059
1.545479,-0.000060,1.544851,-0.000063
1.542312,-0.000047,1.541702,-0.000063
1.542295,-0.000065,1.541853,-0.000040
1.546341,-0.000075,1.545945,-0.000067
1.547393,-0.000074,1.546858,-0.000051
1.545583,-0.000062,1.545000,-0.000058
1.544216,-0.000051,1.543664,-0.000067
1.544902,-0.000068,1.544386,-0.000042
1.543941,-0.000058,1.543344,-0.000060
1.543895,-0.000063,1.543398,-0.000065
1.547225,-0.000063,1.546795,-0.000048
1.547767,-0.000060,1.547248,-0.000034
1.546018,-0.000047,1.545446,-0.000055
1.544820,-0.000063,1.544301,-0.000052
1.544608,-0.000070,1.544088,-0.000067
1.541964,-0.000057,1.541401,-0.000042
1.543308,-0.000082,1.542846,-0.000045
1.548269,-0.000049,1.547765,-0.000080
1.546443,-0.000068,1.545804,-0.000043
1.542093,-0.000074,1.541526,-0.000063
1.545863,-0.000053,1.545460,-0.000063
1.546848,-0.000057,1.546274,-0.000053
1.542801,-0.000056,1.542221,-0.000058
1.546614,-0.000074,1.546237,-0.000061
1.548729,-0.000053,1.548197,-0.000068
1.543811,-0.000069,1.543179,-0.000059
1.542640,-0.000059,1.542155,-0.000055
1.545240,-0.000055,1.544738,-0.000052
1.543177,-0.000069,1.542595,-0.000052
1.544151,-0.000063,1.543751,-0.000049
1.549740,-0.000068,1.549340,-0.000049
1.547133,-0.000043,1.546442,-0.000053
1.540826,-0.000057,1.540169,-0.000045
1.543321,-0.000069,1.542910,-0.000053
1.546753,-0.000063,1.546249,-0.000081
1.544924,-0.000037,1.544370,-0.000067
1.546842,-0.000044,1.546390,-0.000049
1.547724,-0.000053,1.547168,-0.000048
1.543701,-0.000043,1.543070,-0.000055
1.542649,-0.000077,1.542125,-0.000046
1.544478,-0.000057,1.544048,-0.000047
1.545095,-0.000059,1.544591,-0.000071
1.546286,-0.000076,1.545754,-0.000044
1.545854,-0.000065,1.545284,-0.000045
1.545922,-0.000049,1.545576,-0.000076
1.545296,-0.000049,1.544784,-0.000049
1.544266,-0.000069,1.543726,-0.000052
1.542065,-0.000063,1.541527,-0.000051
1.545922,-0.000049,1.545576,-0.000076
1.549316,-0.000061,1.548795,-0.000040
1.543703,-0.000045,1.542999,-0.000050
1.542111,-0.000060,1.541656,-0.000057
1.545817,-0.000083,1.545315,-0.000052
1.543992,-0.000053,1.543389,-0.000059
1.544488,-0.000060,1.544021,-0.000046
1.549435,-0.000055,1.549023,-0.000062
1.547770,-0.000033,1.547140,-0.000060
1.542537,-0.000063,1.541946,-0.000052
1.544708,-0.000071,1.544273,-0.000051
1.545807,-0.000043,1.545216,-0.000055
1.542748,-0.000057,1.542159,-0.000054
1.545385,-0.000068,1.544973,-0.000053
1.548166,-0.000054,1.547658,-0.000060
1.543405,-0.000064,1.542707,-0.000054
1.542230,-0.000076,1.541764,-0.000044
1.546185,-0.000065,1.545767,-0.000050
1.545451,-0.000047,1.544877,-0.000062
1.545285,-0.000058,1.544788,-0.000053
1.547998,-0.000074,1.547545,-0.000061
1.546513,-0.000066,1.545953,-0.000054
1.543354,-0.000059,1.542770,-0.000047
1.543576,-0.000071,1.543091,-0.000059
1.544202,-0.000063,1.543663,-0.000056
1.544917,-0.000048,1.544418,-0.000053
1.546115,-0.000064,1.545610,-0.000059
1.545565,-0.000063,1.545006,-0.000056
1.544787,-0.000057,1.544250,-0.000049
1.542971,-0.000064,1.542382,-0.000069
1.542224,-0.000051,1.541701,-0.000061
1.546815,-0.000066,1.546377,-0.000055
1.549471,-0.000079,1.549000,-0.000057
1.546376,-0.000047,1.545776,-0.000056
1.544887,-0.000071,1.544335,-0.000063
1.544694,-0.000062,1.544189,-0.000052
1.542223,-0.000060,1.541645,-0.000040
1.543406,-0.000091,1.542974,-0.000047
1.548404,-0.000050,1.547986,-0.000064
1.546748,-0.000048,1.546110,-0.000057
1.541994,-0.000068,1.541414,-0.000066
1.544502,-0.000066,1.544070,-0.000045
1.545407,-0.000054,1.544801,-0.000055
1.542490,-0.000057,1.541935,-0.000063
1.547120,-0.000059,1.546815,-0.000054
1.550587,-0.000054,1.550084,-0.000071
1.544526,-0.000055,1.543841,-0.000032
1.542847,-0.000061,1.542375,-0.000060
1.546589,-0.000074,1.546122,-0.000061
1.543688,-0.000050,1.543039,-0.000050
1.543246,-0.000049,1.542792,-0.000061
1.548849,-0.000064,1.548419,-0.000047
1.546105,-0.000076,1.545425,-0.000046
1.540434,-0.000072,1.539847,-0.000039
1.543729,-0.000058,1.543325,-0.000055
1.546896,-0.000062,1.546388,-0.000051
1.544307,-0.000067,1.543728,-0.000073
1.546770,-0.000070,1.546393,-0.000063
1.549821,-0.000070,1.549298,-0.000048
1.544737,-0.000072,1.544008,-0.000058
1.541468,-0.000064,1.540917,-0.000036
1.545327,-0.000073,1.544860,-0.000049
1.545428,-0.000071,1.544857,-0.000058
1.544070,-0.000063,1.543546,-0.000043
1.547285,-0.000065,1.546828,-0.000054
1.545809,-0.000055,1.545188,-0.000055
1.542295,-0.000051,1.541672,-0.000063
1.542802,-0.000072,1.542325,-0.000078
1.546094,-0.000070,1.545652,-0.000063
1.547163,-0.000075,1.546651,-0.000064
1.546245,-0.000068,1.545733,-0.000049
1.545903,-0.000055,1.545402,-0.000064
1.545066,-0.000076,1.544516,-0.000069
1.543031,-0.000055,1.542441,-0.000037
1.542533,-0.000061,1.542028,-0.000063
1.546445,-0.000043,1.546042,-0.000074
1.547206,-0.000052,1.546659,-0.000061
1.544875,-0.000083,1.544308,-0.000044
1.544812,-0.000045,1.544327,-0.000059
1.544399,-0.000063,1.543840,-0.000077
1.541833,-0.000060,1.541255,-0.000051
1.545450,-0.000060,1.545064,-0.000063
1.550856,-0.000058,1.550426,-0.000047
1.546928,-0.000052,1.546271,-0.000049
1.543393,-0.000083,1.542854,-0.000067
1.545454,-0.000070,1.544974,-0.000045
1.544841,-0.000076,1.544224,-0.000056
1.542270,-0.000080,1.541725,-0.000040
1.547336,-0.000060,1.546932,-0.000045
1.548578,-0.000068,1.547987,-0.000067
1.541706,-0.000062,1.541040,-0.000048
1.542563,-0.000045,1.542110,-0.000064
1.546326,-0.000066,1.545836,-0.000060
1.543659,-0.000058,1.543063,-0.000034
1.545660,-0.000055,1.545267,-0.000071
1.550969,-0.000069,1.550505,-0.000065
1.545790,-0.000059,1.545090,-0.000050
1.541586,-0.000074,1.541024,-0.000052
1.544190,-0.000066,1.543703,-0.000034
1.545168,-0.000055,1.544638,-0.000055
1.544342,-0.000065,1.543795,-0.000062
1.546947,-0.000072,1.546475,-0.000065
1.547241,-0.000048,1.546701,-0.000064
1.542748,-0.000055,1.542126,-0.000070
1.543191,-0.000064,1.542700,-0.000056
1.545130,-0.000058,1.544631,-0.000057
1.545455,-0.000078,1.544938,-0.000053
1.547243,-0.000069,1.546777,-0.000044
1.548288,-0.000064,1.547763,-0.000063
1.545949,-0.000057,1.545360,-0.000048
1.544008,-0.000059,1.543435,-0.000056
1.543585,-0.000076,1.543050,-0.000055
1.545035,-0.000047,1.544572,-0.000065
1.547261,-0.000039,1.546784,-0.000054
1.545957,-0.000071,1.545405,-0.000061
1.544091,-0.000061,1.543564,-0.000076
1.544414,-0.000063,1.543906,-0.000055
1.543986,-0.000067,1.543369,-0.000059
1.543289,-0.000047,1.542749,-0.000062
1.547813,-0.000064,1.547406,-0.000067
1.549086,-0.000078,1.548471,-0.000041
1.544690,-0.000063,1.544059,-0.000060
1.545157,-0.000063,1.544710,-0.000065
1.545556,-0.000057,1.544997,-0.000038
1.542296,-0.000054,1.541690,-0.000069
1.544162,-0.000080,1.543743,-0.000080
1.549342,-0.000065,1.548876,-0.000056
1.546190,-0.000056,1.545500,-0.000053
1.542031,-0.000062,1.541475,-0.000059
1.545012,-0.000071,1.544620,-0.000054
1.545502,-0.000072,1.544928,-0.000054
1.543082,-0.000051,1.542547,-0.000059
1.547737,-0.000081,1.547348,-0.000082
1.550092,-0.000085,1.549515,-0.000066
1.543325,-0.000048,1.542660,-0.000061
1.543107,-0.000061,1.542620,-0.000068
1.546195,-0.000059,1.545714,-0.000056
1.544027,-0.000042,1.543446,-0.000054
1.545108,-0.000049,1.544648,-0.000052
1.548489,-0.000052,1.547999,-0.000071
1.545044,-0.000048,1.544365,-0.000053
1.540709,-0.000057,1.540130,-0.000066
1.543661,-0.000074,1.543227,-0.000054
1.546035,-0.000060,1.545525,-0.000032
1.545500,-0.000055,1.544950,-0.000074
1.547169,-0.000071,1.546717,-0.000053
1.547754,-0.000060,1.547197,-0.000044
1.544440,-0.000049,1.543794,-0.000049
1.542824,-0.000069,1.542325,-0.000038
1.544827,-0.000066,1.544295,-0.000063
1.545602,-0.000051,1.545048,-0.000064
1.544730,-0.000063,1.544200,-0.000044
1.544964,-0.000068,1.544464,-0.000071
1.545658,-0.000069,1.545184,-0.000062
1.543873,-0.000065,1.543270,-0.000046
1.543125,-0.000067,1.542634,-0.000061
1.546549,-0.000053,1.546158,-0.000052
1.548661,-0.000045,1.548129,-0.000057
1.544958,-0.000065,1.544321,-0.000056
1.544252,-0.000051,1.543711,-0.000068
1.546460,-0.000056,1.545917,-0.000062
1.542799,-0.000067,1.542167,-0.000060
1.542601,-0.000059,1.542138,-0.000056
1.547835,-0.000061,1.547422,-0.000036
1.547035,-0.000052,1.546499,-0.000058
1.542552,-0.000063,1.541981,-0.000052
1.544348,-0.000073,1.543863,-0.000050
1.544530,-0.000053,1.543982,-0.000056
1.541806,-0.000048,1.541215,-0.000059
1.546209,-0.000053,1.545830,-0.000071
1.550272,-0.000052,1.549792,-0.000052
1.545511,-0.000077,1.544780,-0.000053
1.542735,-0.000066,1.542181,-0.000070
1.546798,-0.000041,1.546343,-0.000052
1.544526,-0.000077,1.543861,-0.000057
1.542462,-0.000068,1.541976,-0.000070
1.547712,-0.000057,1.547335,-0.000043
1.547056,-0.000074,1.546388,-0.000057
1.541030,-0.000065,1.540426,-0.000065
1.542991,-0.000068,1.542586,-0.000042
1.545909,-0.000052,1.545390,-0.000065
1.543416,-0.000067,1.542887,-0.000062
1.547309,-0.000073,1.546938,-0.000064
1.550498,-0.000075,1.549982,-0.000072
1.544866,-0.000080,1.544167,-0.000054
1.541621,-0.000050,1.541099,-0.000046
1.544716,-0.000063,1.544283,-0.000055
1.545488,-0.000054,1.544936,-0.000066
1.545489,-0.000044,1.544958,-0.000054
1.546661,-0.000067,1.546125,-0.000043
1.545218,-0.000057,1.544664,-0.000047
1.542849,-0.000061,1.542269,-0.000058
1.542994,-0.000065,1.542528,-0.000052
1.545122,-0.000050,1.544722,-0.000063
1.546052,-0.000059,1.545566,-0.000042
1.547330,-0.000060,1.546836,-0.000039
1.545505,-0.000047,1.544935,-0.000082
1.544791,-0.000051,1.544295,-0.000065
1.545082,-0.000066,1.544531,-0.000061
1.543702,-0.000079,1.543147,-0.000057
1.546185,-0.000063,1.545777,-0.000065
1.547664,-0.000060,1.547121,-0.000059
1.544321,-0.000065,1.543689,-0.000050
1.542684,-0.000052,1.542150,-0.000069
1.544988,-0.000069,1.544487,-0.000034
1.543402,-0.000067,1.542801,-0.000051
1.543375,-0.000054,1.542894,-0.000065
1.548393,-0.000063,1.548034,-0.000047
1.548038,-0.000038,1.547436,-0.000059
1.544303,-0.000043,1.543701,-0.000059
1.545106,-0.000066,1.544649,-0.000065
1.544703,-0.000046,1.544119,-0.000060
1.542126,-0.000041,1.541587,-0.000047
1.545816,-0.000070,1.545449,-0.000043
1.549070,-0.000083,1.548587,-0.000060
1.543915,-0.000064,1.543241,-0.000055
1.540926,-0.000069,1.540418,-0.000049
1.544866,-0.000070,1.544460,-0.000067
1.544808,-0.000060,1.544236,-0.000062
1.544441,-0.000066,1.543947,-0.000065
1.548473,-0.000075,1.548056,-0.000055
1.547001,-0.000064,1.546387,-0.000055
1.542371,-0.000054,1.541735,-0.000061
1.543460,-0.000052,1.543015,-0.000057
1.546008,-0.000058,1.545528,-0.000073
1.545665,-0.000076,1.545132,-0.000054
1.546349,-0.000071,1.545870,-0.000045
1.546902,-0.000063,1.546366,-0.000062
1.544421,-0.000072,1.543815,-0.000055
1.541600,-0.000062,1.541029,-0.000041
1.543104,-0.000045,1.542660,-0.000062
1.546312,-0.000049,1.545830,-0.000054
1.546568,-0.000049,1.545977,-0.000035
1.546126,-0.000071,1.545573,-0.000062
1.546003,-0.000069,1.545518,-0.000041
1.545353,-0.000061,1.544839,-0.000043
1.543886,-0.000067,1.543306,-0.000071
1.544960,-0.000066,1.544475,-0.000059
1.547666,-0.000078,1.547175,-0.000058
1.545858,-0.000064,1.545237,-0.000047
1.543171,-0.000072,1.542637,-0.000057
1.544150,-0.000048,1.543691,-0.000059
1.543701,-0.000056,1.543133,-0.000055
1.542384,-0.000078,1.541847,-0.000067
1.547387,-0.000048,1.547021,-0.000060
1.549827,-0.000047,1.549283,-0.000062
1.544099,-0.000052,1.543456,-0.000054
1.543676,-0.000067,1.543228,-0.000072
1.546468,-0.000053,1.545951,-0.000067
1.543123,-0.000060,1.542496,-0.000055
1.543713,-0.000068,1.543240,-0.000049
1.549776,-0.000051,1.549363,-0.000054
1.547073,-0.000060,1.546394,-0.000070
1.541587,-0.000059,1.540943,-0.000033
1.544241,-0.000048,1.543810,-0.000065
1.544683,-0.000045,1.544128,-0.000065
1.540802,-0.000071,1.540250,-0.000040
1.546697,-0.000066,1.546383,-0.000073
1.550812,-0.000064,1.550283,-0.000058
1.543311,-0.000063,1.542563,-0.000049
1.542319,-0.000038,1.541842,-0.000056
1.546284,-0.000070,1.545825,-0.000046
1.544936,-0.000067,1.544328,-0.000049
1.545184,-0.000052,1.544713,-0.000066
1.549379,-0.000062,1.548931,-0.000049
1.545571,-0.000053,1.544852,-0.000037
1.540168,-0.000078,1.539542,-0.000058
1.543156,-0.000063,1.542735,-0.000056
1.545550,-0.000064,1.545066,-0.000056
1.545821,-0.000082,1.545348,-0.000054
1.547526,-0.000053,1.547065,-0.000056
1.547981,-0.000056,1.547451,-0.000051
1.544775,-0.000061,1.544190,-0.000044
1.543515,-0.000057,1.542986,-0.000059
1.545194,-0.000066,1.544698,-0.000060
1.546474,-0.000073,1.545959,-0.000059
1.546289,-0.000051,1.545784,-0.000062
1.545898,-0.000063,1.545415,-0.000062
1.545010,-0.000070,1.544469,-0.000061
1.543283,-0.000052,1.542721,-0.000077
1.542836,-0.000069,1.542339,-0.000060
1.544102,-0.000059,1.543628,-0.000052
1.547119,-0.000063,1.546658,-0.000054
1.545632,-0.000068,1.545071,-0.000049
1.544399,-0.000066,1.543859,-0.000049
1.545683,-0.000049,1.545184,-0.000050
1.544016,-0.000046,1.543470,-0.000068
1.543895,-0.000066,1.543422,-0.000047
1.547898,-0.000073,1.547441,-0.000057
1.548607,-0.000074,1.548032,-0.000056
1.544137,-0.000058,1.543517,-0.000059
1.543445,-0.000067,1.542918,-0.000057
1.543677,-0.000061,1.543160,-0.000051
1.542408,-0.000066,1.541833,-0.000067
1.544063,-0.000063,1.543608,-0.000054
1.548941,-0.000057,1.548525,-0.000062
1.546587,-0.000064,1.545959,-0.000048
1.542214,-0.000060,1.541682,-0.000063
1.545185,-0.000062,1.544770,-0.000068
1.545312,-0.000054,1.544765,-0.000038
1.544081,-0.000053,1.543561,-0.000035
1.546963,-0.000063,1.546523,-0.000056
1.547831,-0.000055,1.547254,-0.000074
1.542753,-0.000036,1.542145,-0.000047
1.542095,-0.000069,1.541638,-0.000056
1.544464,-0.000068,1.543958,-0.000058
1.543987,-0.000050,1.543458,-0.000053
1.545748,-0.000056,1.545294,-0.000062
1.547592,-0.000051,1.547084,-0.000052
1.545088,-0.000075,1.544456,-0.000061
1.542283,-0.000054,1.541753,-0.000060
1.544116,-0.000066,1.543671,-0.000054
1.546027,-0.000066,1.545513,-0.000053
1.547022,-0.000049,1.546518,-0.000065
1.547253,-0.000072,1.546722,-0.000059
1.545417,-0.000047,1.544854,-0.000040
1.544038,-0.000053,1.543471,-0.000059
1.543665,-0.000055,1.543081,-0.000071
1.543023,-0.000069,1.542473,-0.000064
1.544854,-0.000080,1.544393,-0.000063
1.546671,-0.000063,1.546140,-0.000046
1.544251,-0.000059,1.543674,-0.000047
1.544864,-0.000053,1.544386,-0.000074
1.545063,-0.000066,1.544535,-0.000057
1.542476,-0.000070,1.541898,-0.000052
1.545406,-0.000064,1.545014,-0.000061
1.550068,-0.000064,1.549667,-0.000061
1.547078,-0.000055,1.546377,-0.000059
1.542933,-0.000053,1.542316,-0.000046
1.545258,-0.000073,1.544770,-0.000056
1.543438,-0.000059,1.542786,-0.000051
1.541593,-0.000065,1.541115,-0.000056
1.548150,-0.000085,1.547825,-0.000066
1.549035,-0.000073,1.548442,-0.000050
1.542720,-0.000054,1.542091,-0.000054
1.543441,-0.000063,1.542993,-0.000051
1.545802,-0.000075,1.545281,-0.000054
1.542691,-0.000058,1.542114,-0.000069
1.545520,-0.000076,1.545129,-0.000060
1.550869,-0.000057,1.550431,-0.000063
1.546155,-0.000042,1.545441,-0.000062
1.541346,-0.000063,1.540783,-0.000041
1.545196,-0.000055,1.544850,-0.000048
1.545895,-0.000071,1.545345,-0.000061
1.544021,-0.000067,1.543484,-0.000067
1.546658,-0.000059,1.546191,-0.000065
1.546171,-0.000068,1.545571,-0.000044
1.542133,-0.000055,1.541542,-0.000057
1.542847,-0.000065,1.542365,-0.000057
1.546257,-0.000064,1.545794,-0.000033
1.544873,-0.000055,1.544310,-0.000053
1.545538,-0.000063,1.545063,-0.000059
1.548486,-0.000055,1.548020,-0.000050
1.546110,-0.000057,1.545528,-0.000070
1.542695,-0.000062,1.542139,-0.000057
1.543677,-0.000063,1.543213,-0.000058
